,Address,ProposedUseDescription,DecisionDate,Decision,CommunityName,Latitude,Longitude,Permit_category_new,CTrain,Year
14519,1416 7 ST NW,CONTEXTUAL SINGLE DETACHED DWELLING,2017/01/19,Approval,ROSEDALE,51.06445542754984,-114.07834098851478,House,False,2017
14520,1523 22 ST NW,CONTEXTUAL SINGLE DETACHED DWELLING,2017/02/28,Approval,HOUNSFIELD HEIGHTS/BRIAR HILL,51.066019482067205,-114.11385979614059,House,True,2017
14521,1444 19 AV SW,MULTI-RESIDENTIAL DEVELOPMENT,2017/11/30,Approval,BANKVIEW,51.03667495303295,-114.09567135008776,Multi_unit,False,2017
14522,120 CHRISTIE KNOLL HT SW,CONTEXTUAL SINGLE DETACHED DWELLING,2017/01/24,Approval,CHRISTIE PARK,51.04254616097599,-114.18671371160805,House,True,2017
14523,55 MILLBANK CL SW,SINGLE DETACHED DWELLING,2017/01/02,Approval,MILLRISE,50.91645264960851,-114.08062931511265,House,False,2017
14524,84 NOLANHURST CR NW,SECONDARY SUITE,2017/01/31,Approval,NOLAN HILL,51.17701845735411,-114.17256809899534,Secondary_suite,False,2017
14525,505 6 ST NE,MULTI-RESIDENTIAL DEVELOPMENT,2017/06/30,Approval,BRIDGELAND/RIVERSIDE,51.05635109588952,-114.04852164468036,Multi_unit,True,2017
14526,716 POPLAR RD SW,SINGLE DETACHED DWELLING,2017/02/16,Approval,SPRUCE CLIFF,51.04532485598924,-114.13666212805592,House,True,2017
14527,5143 NESBITT RD NW,SINGLE DETACHED DWELLING,2017/02/10,Approval,NORTH HAVEN,51.100889842860575,-114.083164315132,House,False,2017
14528,1630 13 AV SW,SINGLE DETACHED DWELLING,2017/02/01,Approval,SUNALTA,51.0415943851645,-114.09862238134613,House,True,2017
14529,1632 13 AV SW,SINGLE DETACHED DWELLING,2017/02/01,Approval,SUNALTA,51.04159429355853,-114.09873088296473,House,True,2017
14531,917 RIDGE RD SW,CONTEXTUAL SINGLE DETACHED DWELLING,2017/03/13,Approval,ELBOW PARK,51.02577623372136,-114.08440796736649,House,False,2017
14532,135 10 AV NW,SINGLE DETACHED DWELLING,2017/01/12,Approval,CRESCENT HEIGHTS,51.06144947729762,-114.06459123644116,House,False,2017
14533,191 MAHOGANY PS SE,SECONDARY SUITE,2017/02/09,Approval,MAHOGANY,50.88846095573781,-113.94110343856278,Secondary_suite,False,2017
14534,1445 23 ST SW,SINGLE DETACHED DWELLING,2017/04/27,Approval,SCARBORO/SUNALTA WEST,51.03992984292537,-114.11684209399876,House,True,2017
14535,21 HIGHWOOD PL NW,SINGLE DETACHED DWELLING,2017/07/07,Approval,HIGHWOOD,51.09267265452065,-114.08280521105681,House,False,2017
14536,2020 29 ST SW,SINGLE DETACHED DWELLING,2017/01/11,Approval,KILLARNEY/GLENGARRY,51.035517221907384,-114.12938985616066,House,False,2017
14537,5848 BOW CR NW,SINGLE DETACHED DWELLING,2017/04/11,Approval,BOWNESS,51.08083008988332,-114.1704363055773,House,False,2017
14538,2106 8 ST SE,BACKYARD SUITE,2017/02/24,Approval,RAMSAY,51.03431233826024,-114.0408723557662,Secondary_suite,False,2017
14539,8 DOVERCREST WY SE,SINGLE DETACHED DWELLING,2017/01/18,Approval,DOVER,51.01652475313934,-113.99006408007013,House,False,2017
14540,14 RIVERCREST VI SE,SEMI-DETACHED DWELLING,2017/02/24,Approval,RIVERBEND,50.97773635169322,-114.0120532447979,House,False,2017
14541,3736 DOUGLAS RIDGE WY SE,SECONDARY SUITE,2017/02/03,Approval,DOUGLASDALE/GLEN,50.933428107403536,-113.9802170981872,Secondary_suite,False,2017
14542,1607 42 AV SW,SINGLE DETACHED DWELLING,2017/03/17,Approval,ALTADORE,51.01593352919162,-114.09812894240416,House,False,2017
14543,1709 13 AV SW,SINGLE DETACHED DWELLING,2017/04/28,Approval,SUNALTA,51.04140252457077,-114.10001007565405,House,True,2017
14545,516 46 AV SW,CONTEXTUAL SINGLE DETACHED DWELLING,2017/03/02,Approval,ELBOYA,51.01240824489794,-114.07497742978286,House,False,2017
14547,3719 58 AV SW,SINGLE DETACHED DWELLING,2017/02/16,Approval,LAKEVIEW,51.000801410163746,-114.1400709537332,House,False,2017
14548,3823 BRIGHTON DR NW,SINGLE DETACHED DWELLING,2017/03/13,Approval,BRENTWOOD,51.08761243249886,-114.12109709922092,House,True,2017
14549,122 WALDEN CR SE,SECONDARY SUITE,2017/03/02,Approval,WALDEN,50.87127575074443,-114.03957651526831,Secondary_suite,False,2017
14550,128 HAWKDALE CL NW,SINGLE DETACHED DWELLING,2017/02/23,Approval,HAWKWOOD,51.13107088781461,-114.18243224007531,House,False,2017
14551,3910 4 ST SW,SINGLE DETACHED DWELLING,2017/04/20,Approval,ELBOW PARK,51.019621236714535,-114.07130429653172,House,False,2017
14552,205 SAGE MEADOWS GR NW,SECONDARY SUITE,2018/03/02,Approval,SAGE HILL,51.173158718983366,-114.12573928132532,Secondary_suite,False,2018
14553,371 SHAWNEE BV SW,SINGLE DETACHED DWELLING,2017/02/28,Approval,SHAWNEE SLOPES,50.92422905593583,-114.08541831172035,House,True,2017
14554,106 12A ST NE,SINGLE DETACHED DWELLING,2017/04/20,Approval,BRIDGELAND/RIVERSIDE,51.0525540811531,-114.03219854578043,House,True,2017
14555,210 15 AV SE,APARTMENT BUILDING,2017/02/17,Approval,BELTLINE,51.038641682443426,-114.06029488242392,Multi_unit,True,2017
14556,1010 6 ST SW,MULTI-RESIDENTIAL DEVELOPMENT,2017/02/16,Approval,BELTLINE,51.04336408135557,-114.07631084907725,Multi_unit,True,2017
14557,3915 23 AV SW,SINGLE DETACHED DWELLING,2017/02/28,Approval,GLENDALE,51.03313359173193,-114.14360366741468,House,True,2017
14558,736 17 AV NW,BACKYARD SUITE,2017/05/10,Approval,MOUNT PLEASANT,51.06798095672508,-114.07852565791485,Secondary_suite,False,2017
14559,924 MEMORIAL DR NW,MULTI-RESIDENTIAL DEVELOPMENT,2017/09/21,Approval,SUNNYSIDE,51.05411727034747,-114.08080605130613,Multi_unit,True,2017
14560,2015 URBANA RD NW,SINGLE DETACHED DWELLING,2017/03/22,Approval,UNIVERSITY HEIGHTS,51.06991856211739,-114.1354080704288,House,False,2017
14561,146 CORAL SPRINGS LD NE,SINGLE DETACHED DWELLING,2017/02/28,Refusal,CORAL SPRINGS,51.09986398115015,-113.92753594725548,House,False,2017
14562,2628 28 ST SW,SINGLE DETACHED DWELLING,2017/01/25,Approval,KILLARNEY/GLENGARRY,51.0305917301443,-114.12791588328976,House,False,2017
14563,23 CRANFIELD CR SE,SINGLE DETACHED DWELLING,2017/02/08,Approval,CRANSTON,50.89162750814901,-113.98122248626132,House,False,2017
14564,#208 1087 2 AV NW,MULTI-RESIDENTIAL DEVELOPMENT,2017/04/07,Approval,SUNNYSIDE,51.053943190335715,-114.08541256027486,Multi_unit,True,2017
14565,51 SKYVIEW SHORES RD NE,SECONDARY SUITE,2017/02/02,Approval,SKYVIEW RANCH,51.15613717968712,-113.96765043288624,Secondary_suite,False,2017
14566,63 COUGAR PLATEAU CI SW,SINGLE DETACHED DWELLING,2017/02/24,Approval,COUGAR RIDGE,51.073312109458506,-114.20567186267307,House,False,2017
14567,123 MARQUIS GR SE,BACKYARD SUITE,2017/03/16,Approval,MAHOGANY,50.90339713960697,-113.9115851766582,Secondary_suite,False,2017
14568,4212 BRITANNIA DR SW,SINGLE DETACHED DWELLING,2017/03/09,Approval,BRITANNIA,51.01511966303934,-114.08031998908658,House,False,2017
14570,2616 63 AV SW,SINGLE DETACHED DWELLING,2017/02/02,Approval,LAKEVIEW,50.99731635888625,-114.12012873408246,House,False,2017
14571,336 MIDVALLEY PL SE,SINGLE DETACHED DWELLING,2017/03/21,Approval,MIDNAPORE,50.91143814058172,-114.04038843327335,House,True,2017
14572,#1 841 MCDOUGALL RD NE,MULTI-RESIDENTIAL DEVELOPMENT,2017/04/13,Approval,BRIDGELAND/RIVERSIDE,51.05069115119125,-114.04291071285095,Multi_unit,True,2017
